lang_iso_code,concept_id,ortho_form,raw_ipa,next_step
ukr,530,сірий,sʲirɪj,validate
ukr,531,барвистий,bɑrwɪstɪj,validate
ukr,532,дешевий,dɛʂɛwɪj,validate
ukr,533,дорогий,dɔrɔɦɪj,validate
ukr,534,цінний,t͡sʲinːɪj,validate
ukr,535,сліпий,slʲipɪj,validate
ukr,536,глухий,ɦluxɪj,validate
ukr,537,могутній,mɔɦutnʲij,validate
ukr,538,сильний,sɪlʲnɪj,validate
ukr,539,слабкий,slɑbkɪj,validate
ukr,540,жирний,ʐɪrnɪj,validate
ukr,540,товстий,tɔwstɪj,validate
ukr,541,тонкий,tɔnkɪj,validate
ukr,541,стрункий,strunkɪj,validate
ukr,542,чарівний,ʈ͡ʂɑrʲiwnɪj,review
ukr,543,злий,zlɪj,validate
ukr,543,лихий,lɪxɪj,validate
ukr,544,дурний,durnɪj,validate
ukr,545,ледачий,lɛdɑʈ͡ʂɪj,validate
ukr,546,старанний,stɑrɑnːɪj,validate
ukr,547,скупий,skupɪj,validate
ukr,548,мудрий,mudrɪj,validate
ukr,548,розумний,rɔzumnɪj,validate
ukr,549,умілий,umilɪj,validate
ukr,550,милий,mɪlɪj,validate
ukr,551,веселий,wɛsɛlɪj,validate
ukr,552,лагідний,lɑɦjidnɪj,validate
ukr,553,голодний,ɦɔlɔdnɪj,validate
ukr,554,слабий,slɑbɪj,validate
ukr,555,голий,ɦɔlɪj,validate
ukr,556,сумний,sumnɪj,validate
ukr,557,живий,ʐɪwɪj,validate
ukr,558,добрий,dɔbrɪj,validate
ukr,559,поганий,pɔɦɑnɪj,validate
ukr,559,кепський,kɛpsʲkɪj,validate
ukr,560,правильний,prɑwɪlʲnɪj,validate
ukr,561,бридкий,brɪdkɪj,review
ukr,562,справжній,sprɑwʐnʲij,validate
ukr,563,старий,stɑrɪj,validate
ukr,564,новий,nɔwɪj,validate
ukr,565,колишній,kɔlɪʂnʲij,validate
ukr,566,старий,stɑrɪj,validate
ukr,567,молодий,mɔlɔdɪj,validate
ukr,568,бідний,bidnɪj,validate
ukr,569,багатий,bɑɦɑtɪj,validate
ukr,570,знайомий,znɑjɔmɪj,validate
ukr,571,славетний,slɑwɛtnɪj,validate
ukr,572,чужий,ʈ͡ʂuʐɪj,validate
ukr,573,різний,rʲiznɪj,validate
ukr,574,близький,blɪzʲkɪj,validate
ukr,575,далекий,dɑlɛkɪj,validate
ukr,576,лівий,lʲiwɪj,validate
ukr,577,правий,prɑwɪj,validate
ukr,578,інакший,jinɑkʂɪj,validate
ukr,579,перший,pɛrʂɪj,validate
ukr,580,другий,druɦɪj,validate
ukr,581,третій,trɛtʲij,validate
ukr,582,останній,ɔstɑnʲːij,validate
ukr,583,сам,sɑm,validate
ukr,583,один,ɔdɪn,validate
ukr,584,відразу,vidrɑzu,validate
ukr,585,разом,rɑzɔm,validate
ukr,585,спільно,spʲilʲnɔ,validate
ukr,586,довго,dɔwɦɔ,validate
ukr,587,раптом,rɑptɔm,validate
ukr,588,зараз,zɑrɑz,validate
ukr,589,пізніше,pʲiznʲiʂɛ,validate
ukr,590,тепер,tɛpɛr,validate
ukr,591,сьогодні,sʲɔɦɔdnʲi,validate
ukr,592,завтра,zɑwtrɑ,validate
ukr,593,незабаром,nɛzɑbɑrɔm,validate
ukr,594,потім,pɔtʲim,validate
ukr,595,вчора,wʈ͡ʂɔrɑ,validate
ukr,596,колись,kɔlɪsʲ,validate
ukr,597,тоді,tɔdʲi,validate
ukr,598,згодом,zɦɔdɔm,validate
ukr,599,раніше,rɑnʲiʂɛ,validate
ukr,600,спершу,spɛrʂu,validate
ukr,600,спочатку,spɔʈ͡ʂɑtku,validate
ukr,601,один раз,ɔdɪn rɑz,validate
ukr,602,іноді,jinɔdʲi,validate
ukr,602,інколи,jinkɔlɪ,validate
ukr,603,часто,ʈ͡ʂɑstɔ,validate
ukr,604,завжди,zɑwʐdɪ,validate
ukr,605,ніколи,nʲikɔlɪ,validate
ukr,606,тут,tut,validate
ukr,607,сюди,sʲudɪ,validate
ukr,608,звідси,zvidsɪ,validate
ukr,609,там,tɑm,validate
ukr,610,туди,tudɪ,validate
ukr,611,прямо,prʲɑmɔ,validate
ukr,612,вперед,wpɛrɛd,validate
ukr,613,назад,nɑzɑd,validate
ukr,614,назад,nɑzɑd,validate
ukr,615,внизу,wnɪzu,validate
ukr,616,вниз,wnɪz,validate
ukr,617,вгорі,wɦɔrʲi,validate
ukr,618,вгору,wɦɔru,validate
ukr,619,скрізь,skrʲizʲ,validate
ukr,620,не,nɛ,validate
ukr,621,трохи,trɔxɪ,validate
ukr,621,небагато,nɛbɑɦɑtɔ,validate
ukr,622,ледве,lɛdwɛ,validate
ukr,623,дуже,duʐɛ,validate
ukr,624,так,tɑk,validate
ukr,625,ще,ʂʈ͡ʂɛ,validate
ukr,626,лише,lɪʂɛ,validate
ukr,626,тільки,tʲilʲkɪ,validate
ukr,627,вже,wʐɛ,validate
ukr,628,знову,znɔwu,validate
ukr,629,дарма,dɑrmɑ,validate
ukr,630,перед,pɛrɛd,validate
ukr,631,ззаду,zːɑdu,validate
ukr,631,позаду,pɔzɑdu,validate
ukr,632,під,pʲid,validate
ukr,633,крізь,krʲizʲ,validate
ukr,634,біля,bilʲɑ,validate
ukr,635,між,miʐ,validate
ukr,636,з-за,zːɑ,validate
ukr,636,через,ʈ͡ʂɛrɛz,validate
ukr,637,це,t͡sɛ,validate
ukr,638,то,tɔ,validate
ukr,639,все,wsɛ,validate
ukr,640,я,jɑ,validate
ukr,641,ти,tɪ,validate
ukr,642,він,vin,validate
ukr,643,ми,mɪ,validate
ukr,644,ви,wɪ,validate
ukr,645,вони,wɔnɪ,validate
ukr,646,що,ʂʈ͡ʂɔ,validate
ukr,647,хто,xtɔ,validate
ukr,648,де,dɛ,validate
ukr,649,куди,kudɪ,validate
ukr,650,як,jɑk,validate
ukr,651,чому,ʈ͡ʂɔmu,validate
ukr,652,скільки,skilʲkɪ,validate
ukr,653,один,ɔdɪn,validate
ukr,654,два,dwɑ,validate
ukr,655,три,trɪ,validate
ukr,656,чотири,ʈ͡ʂɔtɪrɪ,validate
ukr,657,п’ять,pjɑtʲ,validate
ukr,658,шість,ʂjistʲ,validate
ukr,659,сім,sʲim,validate
ukr,660,вісім,visʲim,validate
ukr,661,дев’ять,dɛwjɑtʲ,validate
ukr,662,десять,dɛsʲɑtʲ,validate
ukr,663,одинадцять,ɔdɪnɑdt͡sʲɑtʲ,validate
ukr,664,дванадцять,dwɑnɑdt͡sʲɑtʲ,validate
ukr,665,двадцять,dwɑdt͡sʲɑtʲ,validate
ukr,666,тридцять,trɪdt͡sʲɑtʲ,validate
ukr,667,сорок,sɔrɔk,validate
ukr,668,п’ятдесят,pjɑddɛsʲɑt,validate
ukr,669,шістдесят,ʂjisddɛsʲɑt,validate
ukr,670,сімдесят,sʲimdɛsʲɑt,validate
ukr,671,вісімдесят,visʲimdɛsʲɑt,validate
ukr,672,дев’яносто,dɛwjɑnɔstɔ,validate
ukr,673,сто,stɔ,validate
ukr,674,тисяча,tɪsʲɑʈ͡ʂɑ,validate
ukr,675,і,ji,validate
ukr,676,або,ɑbɔ,validate
ukr,677,стояти,stɔjɑtɪ,validate
ukr,678,сидіти,sɪdʲitɪ,validate
ukr,679,лежати,lɛʐɑtɪ,validate
ukr,680,висіти,wɪsʲitɪ,validate
ukr,681,стати,stɑtɪ,validate
ukr,681,робитися,rɔbɪtɪsʲɑ,validate
ukr,682,трапитися,trɑpɪtɪsʲɑ,validate
ukr,683,початися,pɔʈ͡ʂɑtɪsʲɑ,validate
ukr,684,кінчитися,kinʈ͡ʂɪtɪsʲɑ,validate
ukr,685,мінятися,minʲɑtɪsʲɑ,validate
ukr,686,зійти,zʲijtɪ,validate
ukr,687,зайти,zɑjtɪ,validate
ukr,688,світити,svitɪtɪ,validate
ukr,689,гриміти,ɦrɪmitɪ,validate
ukr,690,віяти,vijɑtɪ,validate
ukr,691,литися,lɪtɪsʲɑ,validate
ukr,692,текти,tɛktɪ,validate
ukr,693,обертатися,ɔbɛrtɑtɪsʲɑ,validate
ukr,694,коливатися,kɔlɪwɑtɪsʲɑ,review
ukr,695,хитатися,xɪtɑtɪsʲɑ,review
ukr,695,гойдатися,ɦɔjdɑtɪsʲɑ,review
ukr,696,падати,pɑdɑtɪ,validate
ukr,697,горіти,ɦɔrʲitɪ,validate
ukr,698,диміти,dɪmitɪ,validate
ukr,699,дощити,dɔʂʈ͡ʂɪtɪ,validate
ukr,700,змерзнути,zmɛrznutɪ,validate
ukr,701,танути,tɑnutɪ,validate
ukr,702,плавитися,plɑwɪtɪsʲɑ,validate
ukr,703,сохнути,sɔxnutɪ,validate
ukr,704,кипіти,kɪpʲitɪ,validate
ukr,705,гнити,ɦnɪtɪ,validate
ukr,706,згнити,zɦnɪtɪ,validate
ukr,707,рватися,rwɑtɪsʲɑ,validate
ukr,708,тонути,tɔnutɪ,validate
ukr,709,проходити,prɔxɔdɪtɪ,validate
ukr,710,з’явитися,zjɑwɪtɪsʲɑ,validate
ukr,711,щезнути,ʂʈ͡ʂɛznutɪ,validate
ukr,711,зникнути,znɪknutɪ,validate
ukr,712,спадати,spɑdɑtɪ,validate
ukr,713,поменшитися,pɔmɛnʂɪtɪsʲɑ,validate
ukr,714,збільшуватися,zbilʲʂuwɑtɪsʲɑ,validate
ukr,715,підніматися,pʲidnʲimɑtɪsʲɑ,validate
ukr,716,рости,rɔstɪ,validate
ukr,717,блищати,blɪʂʈ͡ʂɑtɪ,validate
ukr,718,блискати,blɪskɑtɪ,validate
ukr,719,шуміти,ʂumitɪ,validate
ukr,720,дзвонити,d͡zwɔnɪtɪ,validate
ukr,721,дзвонити,d͡zwɔnɪtɪ,review
ukr,722,дзвякати,d͡zvɑkɑtɪ,review
ukr,723,бушувати,buʂuwɑtɪ,validate
ukr,724,шелестіти,ʂɛlɛstʲitɪ,validate
ukr,725,лунати,lunɑtɪ,review
ukr,725,звучати,zwuʈ͡ʂɑtɪ,review
ukr,726,гавкати,ɦɑwkɑtɪ,validate
ukr,727,вити,wɪtɪ,validate
ukr,728,дунути,dunutɪ,validate
ukr,729,свистіти,swɪstʲitɪ,validate
ukr,730,кричати,krɪʈ͡ʂɑtɪ,validate
ukr,731,стогнати,stɔɦnɑtɪ,validate
ukr,732,тремтіти,trɛmtʲitɪ,validate
ukr,733,жити,ʐɪtɪ,validate
ukr,734,народитися,nɑrɔdɪtɪsʲɑ,validate
ukr,735,дихати,dɪxɑtɪ,validate
ukr,736,пити,pɪtɪ,validate
ukr,737,їсти,jistɪ,validate
ukr,738,ковтати,kɔwtɑtɪ,validate
ukr,739,втомитися,wtɔmɪtɪsʲɑ,validate
ukr,740,заснути,zɑsnutɪ,validate
ukr,741,спати,spɑtɪ,validate
ukr,742,прокинутися,prɔkɪnutɪsʲɑ,validate
ukr,743,встати,wstɑtɪ,validate
ukr,744,відпочивати,vidpɔʈ͡ʂɪwɑtɪ,validate
ukr,745,захворіти,zɑxwɔrʲitɪ,validate
ukr,746,хворіти,xwɔrʲitɪ,validate
ukr,747,боліти,bɔlʲitɪ,validate
ukr,748,кашляти,kɑʂlʲɑtɪ,validate
ukr,749,одужати,ɔduʐɑtɪ,validate
ukr,749,видужати,wɪduʐɑtɪ,validate
ukr,750,померти,pɔmɛrtɪ,validate
ukr,751,згинути,zɦɪnutɪ,validate
ukr,752,рухатися,ruxɑtɪsʲɑ,validate
ukr,753,ворушитися,wɔruʂɪtɪsʲɑ,validate
ukr,754,встати,wstɑtɪ,validate
ukr,755,сісти,sʲistɪ,validate
ukr,756,упасти,upɑstɪ,validate
ukr,757,ходити,xɔdɪtɪ,validate
ukr,758,крокувати,krɔkuwɑtɪ,validate
ukr,759,гуляти,ɦulʲɑtɪ,validate
ukr,760,спішити,spʲiʂɪtɪ,validate
ukr,761,поспішати,pɔspʲiʂɑtɪ,validate
ukr,762,мчатися,mʈ͡ʂɑtɪsʲɑ,validate
ukr,763,бігати,biɦɑtɪ,validate
ukr,764,скакати,skɑkɑtɪ,validate
ukr,764,стрибати,strɪbɑtɪ,validate
ukr,765,лазити,lɑzɪtɪ,validate
ukr,766,гойдатися,ɦɔjdɑtɪsʲɑ,review
ukr,767,повзати,pɔwzɑtɪ,validate
ukr,768,пливти,plɪwtɪ,validate
ukr,768,плавати,plɑwɑtɪ,validate
ukr,769,пірнати,pʲirnɑtɪ,validate
ukr,770,гребти,ɦrɛbtɪ,validate
ukr,770,веслувати,wɛsluwɑtɪ,validate
ukr,771,їхати,jixɑtɪ,validate
ukr,772,літати,lʲitɑtɪ,validate
ukr,773,іти,jitɪ,validate
ukr,774,піти,pʲitɪ,validate
ukr,775,від’їхати,vidjixɑtɪ,validate
ukr,775,відправитися,vidprɑwɪtɪsʲɑ,validate
ukr,776,зупинитися,zupɪnɪtɪsʲɑ,validate
ukr,777,входити,wxɔdɪtɪ,validate
ukr,778,увійти,uvijtɪ,validate
ukr,779,прийти,prɪjtɪ,validate
ukr,780,прибути,prɪbutɪ,validate
ukr,781,повернутися,pɔwɛrnutɪsʲɑ,validate
ukr,782,залишитися,zɑlɪʂɪtɪsʲɑ,validate
ukr,783,чекати,ʈ͡ʂɛkɑtɪ,review
ukr,784,чекати,ʈ͡ʂɛkɑtɪ,validate
ukr,785,шукати,ʂukɑtɪ,validate
ukr,786,знайти,znɑjtɪ,validate
ukr,787,випробовувати,wɪprɔbɔwuwɑtɪ,validate
ukr,788,підготувати,pʲidɦɔtuwɑtɪ,validate
ukr,789,любити,lʲubɪtɪ,validate
ukr,790,любити,lʲubɪtɪ,validate
ukr,790,подобатися,pɔdɔbɑtɪsʲɑ,validate
ukr,791,сміятися,smijɑtɪsʲɑ,validate
ukr,792,розчулити,rɔzʈ͡ʂulɪtɪ,validate
ukr,793,плакати,plɑkɑtɪ,validate
ukr,794,лаятися,lɑjɑtɪsʲɑ,validate
ukr,795,сердитися,sɛrdɪtɪsʲɑ,validate
ukr,796,боятися,bɔjɑtɪsʲɑ,validate
ukr,797,боятися,bɔjɑtɪsʲɑ,validate
ukr,798,тікати,tʲikɑtɪ,validate
ukr,799,утекти,utɛktɪ,validate
ukr,800,бачити,bɑʈ͡ʂɪtɪ,validate
ukr,801,поглянути,pɔɦlʲɑnutɪ,validate
ukr,802,дивитися на,dɪwɪtɪsʲɑ nɑ,validate
ukr,803,чути,ʈ͡ʂutɪ,validate
ukr,804,слухати,sluxɑtɪ,validate
ukr,805,покуштувати,pɔkuʂtuwɑtɪ,validate
ukr,806,нюхати,nʲuxɑtɪ,review
ukr,807,відчувати,vidʈ͡ʂuwɑtɪ,validate
ukr,808,здаватися,zdɑwɑtɪsʲɑ,validate
ukr,809,виднітися,wɪdnʲitɪsʲɑ,validate
ukr,810,почути,pɔʈ͡ʂutɪ,validate
ukr,811,мерзнути,mɛrznutɪ,validate
ukr,812,робити,rɔbɪtɪ,validate
ukr,813,могти,mɔɦtɪ,validate
ukr,814,хотіти,xɔtʲitɪ,validate
ukr,815,почати,pɔʈ͡ʂɑtɪ,validate
ukr,816,закінчити,zɑkinʈ͡ʂɪtɪ,validate
ukr,817,перестати,pɛrɛstɑtɪ,validate
ukr,818,вдатися,wdɑtɪsʲɑ,validate
ukr,819,опинитися,ɔpɪnɪtɪsʲɑ,review
ukr,820,відкрити,vidkrɪtɪ,validate
ukr,821,закрити,zɑkrɪtɪ,validate
ukr,822,поставити,pɔstɑwɪtɪ,validate
ukr,823,посадити,pɔsɑdɪtɪ,validate
ukr,824,класти,klɑstɪ,validate
ukr,825,чіпати,ʈ͡ʂjipɑtɪ,validate
ukr,826,зв’язати,zwjɑzɑtɪ,validate
ukr,827,покрити,pɔkrɪtɪ,validate
ukr,828,повісити,pɔvisɪtɪ,validate
ukr,829,запалити,zɑpɑlɪtɪ,validate
ukr,830,підняти,pʲidnʲɑtɪ,validate
ukr,831,залишити,zɑlɪʂɪtɪ,validate
ukr,832,загубити,zɑɦubɪtɪ,validate
ukr,833,упустити,upustɪtɪ,validate
ukr,834,зробити,zrɔbɪtɪ,validate
ukr,835,виготовити,wɪɦɔtɔwɪtɪ,validate
ukr,836,будувати,buduwɑtɪ,validate
ukr,837,лагодити,lɑɦɔdɪtɪ,validate
ukr,838,поліпшити,pɔlʲipʂɪtɪ,validate
ukr,839,змінити,zminɪtɪ,validate
ukr,840,копати,kɔpɑtɪ,validate
ukr,841,зігнути,zʲiɦnutɪ,validate
ukr,842,погнути,pɔɦnutɪ,validate
ukr,843,вертіти,wɛrtʲitɪ,validate
ukr,844,повернути,pɔwɛrnutɪ,validate
ukr,845,перевернути,pɛrɛwɛrnutɪ,validate
ukr,846,піднімати,pʲidnʲimɑtɪ,validate
ukr,847,підняти,pʲidnʲɑtɪ,validate
ukr,848,схопити,sxɔpɪtɪ,validate
ukr,849,тримати,trɪmɑtɪ,validate
ukr,850,натискати,nɑtɪskɑtɪ,validate
ukr,851,пхати,pxɑtɪ,validate
ukr,851,штовхати,ʂtɔwxɑtɪ,validate
ukr,852,шкребти,ʂkrɛbtɪ,validate
ukr,853,лизати,lɪzɑtɪ,validate
ukr,854,кусати,kusɑtɪ,validate
ukr,855,відірвати,vidʲirwɑtɪ,validate
ukr,856,відрізати,vidrʲizɑtɪ,validate
ukr,857,в’язати,wjɑzɑtɪ,validate
ukr,858,увіткнути,uvitknutɪ,validate
ukr,859,зламати,zlɑmɑtɪ,validate
ukr,860,стукати,stukɑtɪ,validate
ukr,861,бити,bɪtɪ,validate
ukr,862,клеїти,klɛjitɪ,validate
ukr,863,терти,tɛrtɪ,validate
ukr,864,намазати,nɑmɑzɑtɪ,validate
ukr,865,точити,tɔʈ͡ʂɪtɪ,validate
ukr,866,різати,rʲizɑtɪ,validate
ukr,867,хитати,xɪtɑtɪ,validate
ukr,868,трясти,trʲɑstɪ,validate
ukr,869,махати,mɑxɑtɪ,validate
ukr,870,налити,nɑlɪtɪ,validate
ukr,871,наповнити,nɑpɔwnɪtɪ,validate
ukr,872,загорнути,zɑɦɔrnutɪ,validate
ukr,873,нести,nɛstɪ,validate
ukr,874,тягти,tʲɑɦtɪ,validate
ukr,875,тягнути,tʲɑɦnutɪ,validate
ukr,876,зберігати,zbɛrʲiɦɑtɪ,validate
ukr,877,кидати,kɪdɑtɪ,validate
ukr,878,ловити,lɔwɪtɪ,validate
ukr,879,схопити,sxɔpɪtɪ,validate
ukr,880,сховати,sxɔwɑtɪ,validate
ukr,881,розділити,rɔzdʲilɪtɪ,validate
ukr,882,посилати,pɔsɪlɑtɪ,validate
ukr,883,принести,prɪnɛstɪ,validate
ukr,884,додати,dɔdɑtɪ,validate
ukr,885,дістати,dʲistɑtɪ,validate
ukr,886,одержати,ɔdɛrʐɑtɪ,validate
ukr,887,взяти,wzʲɑtɪ,validate
ukr,888,вибрати,wɪbrɑtɪ,validate
ukr,889,відібрати,vidʲibrɑtɪ,validate
ukr,890,зберегти,zbɛrɛɦtɪ,validate
ukr,891,перешкоджати,pɛrɛʂkɔɖ͡ʐɑtɪ,validate
ukr,892,зіпсувати,zʲipsuwɑtɪ,validate
ukr,893,зашкодити,zɑʂkɔdɪtɪ,validate
ukr,894,розбити,rɔzbɪtɪ,validate
ukr,895,розірвати,rɔzʲirwɑtɪ,validate
ukr,896,зруйнувати,zrujnuwɑtɪ,validate
ukr,897,спалити,spɑlɪtɪ,validate
ukr,898,дати,dɑtɪ,validate
ukr,899,передати,pɛrɛdɑtɪ,validate
ukr,900,дарувати,dɑruwɑtɪ,validate
ukr,901,обіцяти,ɔbit͡sʲɑtɪ,validate
ukr,902,бажати,bɑʐɑtɪ,review
ukr,903,хвалити,xwɑlɪtɪ,validate
ukr,904,цілувати,t͡sʲiluwɑtɪ,validate
ukr,905,качати,kɑʈ͡ʂɑtɪ,review
ukr,906,накрити,nɑkrɪtɪ,validate
ukr,907,розбудити,rɔzbudɪtɪ,validate
ukr,908,показати,pɔkɑzɑtɪ,validate
ukr,909,вести,wɛstɪ,validate
ukr,910,вчити,wʈ͡ʂɪtɪ,validate
ukr,911,викладати,wɪklɑdɑtɪ,validate
ukr,912,виховати,wɪxɔwɑtɪ,validate
ukr,913,керувати,kɛruwɑtɪ,validate
ukr,914,підганяти,pʲidɦɑnʲɑtɪ,validate
ukr,915,змусити,zmusɪtɪ,validate
ukr,916,запросити,zɑprɔsɪtɪ,validate
ukr,917,об’єднати,ɔbjɛdnɑtɪ,validate
ukr,918,завітати,zɑvitɑtɪ,validate
ukr,918,відвідати,vidvidɑtɪ,validate
ukr,919,зустріти,zustrʲitɪ,validate
ukr,920,зібратися,zʲibrɑtɪsʲɑ,validate
ukr,921,грати,ɦrɑtɪ,validate
ukr,922,співати,spʲiwɑtɪ,validate
ukr,923,танцювати,tɑnt͡sʲuwɑtɪ,validate
ukr,924,розлучитися,rɔzluʈ͡ʂɪtɪsʲɑ,validate
ukr,925,покинути,pɔkɪnutɪ,validate
ukr,926,врятувати,wrʲɑtuwɑtɪ,validate
ukr,927,охороняти,ɔxɔrɔnʲɑtɪ,validate
ukr,928,уберігати,ubɛrʲiɦɑtɪ,validate
ukr,929,захистити,zɑxɪstɪtɪ,validate
ukr,930,битися,bɪtɪsʲɑ,validate
ukr,930,дратися,drɑtɪsʲɑ,validate
ukr,931,стріляти,strʲilʲɑtɪ,validate
ukr,932,перемогти,pɛrɛmɔɦtɪ,validate
ukr,933,сердити,sɛrdɪtɪ,validate
ukr,934,ударити,udɑrɪtɪ,validate
ukr,935,штовхати,ʂtɔwxɑtɪ,review
ukr,936,вколоти,wkɔlɔtɪ,validate
ukr,937,штовхнути,ʂtɔwxnutɪ,validate
ukr,938,украсти,ukrɑstɪ,validate
ukr,939,перешкодити,pɛrɛʂkɔdɪtɪ,validate
ukr,940,докучати,dɔkuʈ͡ʂɑtɪ,validate
ukr,941,сховати,sxɔwɑtɪ,validate
ukr,942,обдурити,ɔbdurɪtɪ,validate
ukr,943,зшахраювати,ʂːɑxrɑjuwɑtɪ,review
ukr,944,убити,ubɪtɪ,validate
ukr,945,жити,ʐɪtɪ,validate
ukr,945,мешкати,mɛʂkɑtɪ,validate
ukr,946,працювати,prɑt͡sʲuwɑtɪ,validate
ukr,947,зібрати,zʲibrɑtɪ,validate
ukr,948,зривати,zrɪwɑtɪ,validate
ukr,949,полювати,pɔlʲuwɑtɪ,validate
ukr,950,рибалити,rɪbɑlɪtɪ,validate
ukr,951,піймати,pʲijmɑtɪ,validate
ukr,952,пасти,pɑstɪ,validate
ukr,953,гнати,ɦnɑtɪ,validate
ukr,954,прив’язати,prɪwjɑzɑtɪ,validate
ukr,955,годувати,ɦɔduwɑtɪ,validate
ukr,955,харчувати,xɑrʈ͡ʂuwɑtɪ,validate
ukr,956,доїти,dɔjitɪ,validate
ukr,957,рубати,rubɑtɪ,validate
ukr,958,полити,pɔlɪtɪ,validate
ukr,959,дозріти,dɔzrʲitɪ,validate
ukr,960,зготовити,zɦɔtɔwɪtɪ,validate
ukr,960,приготувати,prɪɦɔtuwɑtɪ,validate
ukr,961,варити,wɑrɪtɪ,validate
ukr,961,готувати,ɦɔtuwɑtɪ,validate
ukr,962,пекти,pɛktɪ,validate
ukr,963,смажити,smɑʐɪtɪ,validate
ukr,964,переміщати,pɛrɛmiʂʈ͡ʂɑtɪ,validate
ukr,965,в’язати,wjɑzɑtɪ,validate
ukr,966,шити,ʂɪtɪ,validate
ukr,967,пофарбувати,pɔfɑrbuwɑtɪ,validate
ukr,968,очистити,ɔʈ͡ʂɪstɪtɪ,validate
ukr,969,мити,mɪtɪ,validate
ukr,970,витерти,wɪtɛrtɪ,validate
ukr,971,полоскати,pɔlɔskɑtɪ,validate
ukr,972,підмітати,pʲidmitɑtɪ,validate
ukr,973,мести,mɛstɪ,validate
ukr,974,купатися,kupɑtɪsʲɑ,validate
ukr,975,митися,mɪtɪsʲɑ,validate
ukr,976,зняти,znʲɑtɪ,validate
ukr,977,надіти,nɑdʲitɪ,validate
ukr,978,одягтися,ɔdʲɑɦtɪsʲɑ,validate
ukr,978,одягнутися,ɔdʲɑɦnutɪsʲɑ,validate
ukr,979,зачесати,zɑʈ͡ʂɛsɑtɪ,validate
ukr,980,оздобити,ɔzdɔbɪtɪ,validate
ukr,981,сказати,skɑzɑtɪ,validate
ukr,982,говорити,ɦɔwɔrɪtɪ,validate
ukr,983,розмовляти,rɔzmɔwlʲɑtɪ,validate
ukr,984,бесідувати,bɛsʲiduwɑtɪ,validate
ukr,985,запитати,zɑpɪtɑtɪ,validate
ukr,986,просити,prɔsɪtɪ,validate
ukr,987,розповісти,rɔzpɔvistɪ,validate
ukr,988,повідомити,pɔvidɔmɪtɪ,validate
ukr,989,назвати,nɑzwɑtɪ,validate
ukr,990,кликати,klɪkɑtɪ,validate
ukr,991,хвалитися,xwɑlɪtɪsʲɑ,validate
ukr,992,перекласти,pɛrɛklɑstɪ,validate
ukr,993,думати,dumɑtɪ,validate
ukr,993,мислити,mɪslɪtɪ,validate
ukr,994,вірити,virɪtɪ,validate
ukr,995,помітити,pɔmitɪtɪ,validate
ukr,996,пізнати,pʲiznɑtɪ,validate
ukr,997,осягнути,ɔsʲɑɦnutɪ,validate
ukr,998,почути,pɔʈ͡ʂutɪ,validate
ukr,999,навчатися,nɑwʈ͡ʂɑtɪsʲɑ,validate
ukr,1000,знати,znɑtɪ,validate
ukr,1001,пам’ятати,pɑmjɑtɑtɪ,validate
ukr,1002,забути,zɑbutɪ,validate
ukr,1003,міряти,mirʲɑtɪ,validate
ukr,1004,лічити,lʲiʈ͡ʂɪtɪ,validate
ukr,1005,рахувати,rɑxuwɑtɪ,validate
ukr,1006,читати,ʈ͡ʂɪtɑtɪ,validate
ukr,1007,малювати,mɑlʲuwɑtɪ,validate
ukr,1008,рисувати,rɪsuwɑtɪ,validate
ukr,1009,писати,pɪsɑtɪ,validate
ukr,1010,мати,mɑtɪ,review
ukr,1011,купити,kupɪtɪ,validate
ukr,1012,продати,prɔdɑtɪ,validate
ukr,1013,заплатити,zɑplɑtɪtɪ,validate
ukr,1014,платити,plɑtɪtɪ,review
ukr,1015,володіти,wɔlɔdʲitɪ,validate
ukr,1016,витерпіти,wɪtɛrpʲitɪ,validate
